sample_id	url	host	text_preview	predicted_domain	gold_domain	reviewer_note
s0168	http://www.p2i.com/ko/ion-mask	www.p2i.com	ion-mask™ 착용자의 눈에 보이지 않는 ion-mask™의 보호층은 사람 머리카락 두께의 1/1000보다 얇습니다. 이 기술은 제품의 표면 전체와 분자 결합되어, 제품의 외관이나 느낌에 영향을 주지 않고도 내구성을 크게 향상시킵니다. 또한 ion-mask™는 재질과 동일한 수명을 유지하며 일상적인 착용에도 영향을 받	web_general		
s0169	https://www.lds.org/topics/temples?lang=kor	www.lds.org	성전은 문자 그대로 주님의 집이다. 그곳은 개인이 하나님과 성스러운 성약을 맺는 거룩한 예배의 장소이다. 하나님과 성약을 맺는 것은 지극히 엄숙한 책임이므로 충분히 준비되고 교회의 회원이 된 지 적어도 1년이 되기까지는 자신의 엔다우먼트를 받거나 영원한 결혼을 하기 위해 성전에 들어갈 수 없다. 역사를 통해 주님은 그분의	web_general		
s0170	https://support.microsoft.com/ko-kr/kb/169642	support.microsoft.com	중요: 본 문서는 전문 번역가가 번역한 것이 아니라 Microsoft 기계 번역 소프트웨어로 번역한 것입니다. Microsoft는 번역가가 번역한 문서 및 기계 번역된 문서를 모두 제공하므로 Microsoft 기술 자료에 있는 모든 문서를 한글로 접할 수 있습니다. 그러나 기계 번역 문서가 항상 완벽한 것은 아닙니다. 따	technical		
s0171	http://greif-hotel-lignano-sabbiadoro.booked.kr/	greif-hotel-lignano-sabbiadoro.booked.kr	5성급의 Greif 호텔은 옥상 테라스, 야외 수영장, 골프 코스 등을 제공합니다. 1964년에 건축되고 2012년에 리모델링을 한 이 조용한 호텔은 지중해 스타일의 건축과 현대 스타일을 조합합니다. 즐거운 지역에 위치한 이 호텔은 Aprilia Marittima, La spiaggia di Pluto, Parco Zoo	web_general		
s0172	http://dubuplug.pro-express.co.kr/pro-expresscokr/99	dubuplug.pro-express.co.kr	|등록일||제목||댓글||관련글||스크랩| |2016/04/14||대구용달이사 대구원룸이사 대구용달추천 대구이사잘하는곳||0||0||0| |2016/04/14||대구포장이사 대구포장이사잘하는곳 대구이사추천업체||0||0||0| |2016/01/21||대구원룸이사 대구용달이사 대구용달차추천||0||0||0| |2016/01	news		
s0173	http://weekly.hankooki.com/lpage/sisa/201303/wk20130301070637121210.htm	weekly.hankooki.com	지난달 25일 박근혜정부가 출범했다. 여기에 발맞춰 정부 각 부처는 일사분란하게 뛰고 있다. 그러나 이에 못지 않게 바쁘게 움직이는 곳이 있다. 바로 주식시장이다. 증권업계는 지금 '박근혜정부 수혜주' 찾기에 여념이 없는 모습이다. 증권업계에선 이번 정부가 향후 5년 동안 추진할 국정 과제와 관련해 정보통신기술(ICT)과	web_general		
s0174	http://www.hunohotel.co.kr/hotel/dryades-central-and-north-greece-66384	www.hunohotel.co.kr	Dryades Hotel Naousa Agios Nikolaos Region, Naousa /5 "타당한" (5 리뷰)  Dryades Hotel Naousa에서 숙박 요금 비교  체크 인 날짜 체크 아웃 날짜  Ranked 1st of 3 Naousa 호텔의 1st 등급 ||Booking.com  요금 체크 |Agoda	ko_en_mixed		
s0175	https://kr.hotels.com/ho302803/leteuloma-kollose-um-gadeun-loma-itallia/	kr.hotels.com	이곳은 아래의 이름으로도 불립니다. - RetRome Colosseum Garden - RetRome Colosseum Garden House 정책 어린이를 포함하여 모든 고객은 체크인 시 현장에서 사진이 첨부된 정부 발행 신분증이나 여권을 제시하셔야 합니다. 정부 규정으로 인해 이 숙박 시설에서의 현금 거래는 EUR 2	web_general		
s0176	https://ko.wikipedia.org/wiki/%ED%82%A4%EC%8B%9C%ED%8C%80_%EC%82%AC%EA%B3%A0	ko.wikipedia.org	키시팀 사고 키시팀 사고(러시아어: Кыштымская авария, 영어: Kyshtym disaster)는 1957년 9월 29일 구 소련의 마야크 재처리 공장에서 일어난 방사능 오염 사고이다. 이 사고는 국제 원자력 사고 척도에 6단계인 대사고 등급을 기록했으며, 체르노빌 원자력 발전소 사고와 후쿠시마 제1 원자력 	ko_en_mixed		
s0177	http://www.82cook.com/entiz/read.php?num=213166	www.82cook.com	제 목 : 채썬고구마 튀김법 좀^^ 꿀꾸리  조회수 : 1,722 | 추천수 : 20 작성일 : 2006-11-15 15:38:09 채썬 고구마 튀김법 가르쳐주세요. 그냥 하니까 바삭한 맛이 안나네요. 뭔가 비법이 있는것 같은데요. 집에 고구마가 넘 많아요.흑흑 짧은 댓글일수록 예의를 갖춰 신중하게 작성해 주시기 바랍니다	community		
s0178	http://www.timeoutkorea.kr/seoul/ko/music/스틸얼라이브-8-할로윈-펑크-파티	www.timeoutkorea.kr	당신이 펑크든 아니든 상관없이 월드 도미네이션 레이블(https://m.facebook.com/wdikorea)이 주최하는 스틸얼라이브 할로윈 파티에 참여해야 할 이유는 다음과 같다. 첫째, 오후 10시부터 시작되는 공연의 라인업이 좋다. 버닝헵번, 웨이스티드 쟈니스, 왓에버 댓 민즈, 전국비둘기연합, 그리고 초록불꽃소년	web_general		
s0179	https://www.kayak.co.kr/로마-호텔-Guest-s-Heaven.2450630.ksp	www.kayak.co.kr	숙박 시설 위치 로마(노멘타노)에 자리한 게스트스 헤븐에서는 몇 분만 걸으면 빌라 토르로니아에 갈 수 있고 가까운 거리에 로만 포룸도 있습니다. 이 게스트하우스 가까이에는 현대 미술 아카데미 및 볼로냐 광장도 있습니다. 객실 에어컨이 설치된 8개의 객실에는 냉장고 및 평면 TV도 갖추어져 있어 편하게 머무실 수 있습니다.	web_general		
s0180	https://www.kayak.co.kr/베지에-호텔-Relais-Fasthôtel-Béziers.2148142.ksp	www.kayak.co.kr	숙박 시설 위치 베지에에 자리한 를레 파스토텔 베지에에서는 가까운 거리에 지중해 고고학 박물관 및 순수미술관도 있습니다. 이 호텔 가까이에는 Biterrois 박물관 및 혁명 광장도 있습니다. 객실 에어컨이 설치된 41개의 객실에는 평면 TV도 갖추어져 있어 편하게 머무실 수 있습니다. 무료 무선 인터넷도 지원되며 디지털	web_general		
s0181	https://analyticsmarketing.co.kr/digital-analytics/google-analytics/1401/	analyticsmarketing.co.kr	다이렉트 유입의 증가는 좋은 현상일까, 나쁜 현상일까? 구글의 채널 정의(https://support.google.com/analytics/answer/1191184?hl=ko)에 따르면 직접 트래픽(Direct traffic)은 아래와 같습니다. ‘사용자가 북마크를 이용하거나 직접 URL을 입력하여 방문한 세션’ (소스	web_general		
s0182	http://www.newstown.co.kr/news/articleView.html?idxno=431197	www.newstown.co.kr	울산교육청(교육감 노옥희)은 24일 서울에서 5일간 실시된 제 39회 전국장애인체육대회에서 울산선수단은 금메달 72개, 은메달 34개, 동메달 49개 총 155개의 메달을 달성해 메달 순위 5위, 종합순위 13위를 차지하며 유종의 미를 거뒀다고 밝혔다. 울산 학생선수는 금메달 10개, 은메달 5개, 동메달 14개로 총 2	news		
s0183	https://ko.skyticket.com/maringa_domestic_airport-ezeiza_intl_airport	ko.skyticket.com	마링가출발 부에노스 아이레스도착 실시간 할인 항공권은 일찍 예약하고 특가 잡으세요. 마링가출발 세계 여행! 스카이 티켓에서 전세계 할인 항공권을 검색하세요. 스카이 티켓에서 간편예약! 마링가 공항출발 초저가 여행! 마링가 공항출발 에세이사 국제공항도착 할인 항공권은 스카이 티켓에서 혜택받으세요. 스카이 티켓 해외 항공권으	web_general		
s0184	http://www.615europa.de/chunzegisa%2001062007/2524-10062010.html	www.615europa.de	"천안함 진실규명, 민주회복-남북관계 개선의 결정적 고리" [6.15 공동선언 10주년 연속 인터뷰]<2> 백낙청 서울대 명예교수  2010년 6월 10일  프레시안 / 황준호 기자, 안은별 기자  6.15 공동선언 10주년 연속 인터뷰 두 번째 주인공은 백낙청 6.15 공동선언 실천 남측위원회 명예대표다. 백낙청 명예대	web_general		
s0185	http://kookje.co.kr/news2011/asp/newsbody.asp?code=1600&key=20191024.22016010791	kookje.co.kr	- 화양읍 일대 둘러싼 읍성 - 임진왜란 등 거치며 훼손 - 군, 북문 ‘공북루’ 중심 복원 중 - 성벽 총 1.9㎞… 남쪽 아직 없어 - 북문 누각서 바라본 들판 압권 - 가을 만끽하며 성 안팎 거닐면 - 인공연못 ‘성내지’ 정자 ‘청심정’ - 조선 시대 도주관·척화비·고마청 - 가장 오래된 ‘석빙고’ 등 눈길 - 인근	web_general		
s0186	http://search.hankyung.com/apps.frm/search.news?query=%EC%A2%8C%ED%8C%8C	search.hankyung.com	전체뉴스 1-10 / 11,361건 - 최신순 - 정확도순 - 과거순 - 우리베 콜롬비아 전 대통령, '증인 매수' 혐의 가택연금 ... 전직 대통령이 법원으로부터 신체의 자유를 제한당한 것은 이번이 처음이다. 2002∼2010년 집권한 보수 성향 우리베 전 대통령에 대한 증인 매수 혐의는 지난 2012년 그가 이반 세페	news		
s0187	https://m.breaknews.com/a.html?uid=660447	m.breaknews.com	2019년 대한민국 유망축제인 ‘한산모시문화제’가 지난 7일부터 한산모시관 일원에서 ‘천오백년을 이어온 한산모시, 바람에서 바람으로’ 일정을 성공적으로 마무리하고 10일 대단원의 막을 내렸다. 올해로 30회를 맞은 국내 유일 전통섬유축제인 한산모시문화제는 한산모시의 전통과 현대를 아우르는 다양한 프로그램과 더욱 안정화된 	news		
s0188	https://www.goodoc.io/alliance	www.goodoc.io	굿닥캐스트 콘텐츠 상품 굿닥캐스트에 카드/동영상 콘텐츠로 병원이 알리고자하는 정보를 홍보할 수 있는 상품입니다. 이런 병원에 추천합니다! - 우리 병원 원장님을 홍보하고 싶은 병원 - 우리 병원 수술/시술 정보의 특장점을 알리고 싶은 병원 - 병원 내 상영할 신선한 영상이 필요한 병원 - 홈페이지/유튜브/영화관에 사용할 	web_general		
s0189	http://m.kmib.co.kr/view.asp?arcid=0924103637&code=23111111&sid1=chr	m.kmib.co.kr	문호 개방하는 사우디… 선교 ‘청신호’ 사상 첫 한국 등 49개국에 관광비자 발급… BTS 공연 허가하는 등 개방·개혁 속도전 입력 2019-10-21 00:01 이슬람 수니파 종주국 사우디아라비아가 변화의 조짐을 보이고 있다. 사우디는 지난달 27일 사상 처음으로 우리나라를 포함해 세계 49개국에 관광비자를 발급하기 시	web_general		
s0190	http://www.kihoilbo.co.kr/news/articleView.html?idxno=806995	www.kihoilbo.co.kr	인천의 같은 장소를 놓고 다른 생각들이 넘쳐난다. 도시재생이라는 이름으로 인천의 곳곳이 개발과 재건축으로 몸살을 앓고 있다. 원도심을 바꾸기 위해 계획도 많고 생각도 많다. 도시재생은 사람이 살 수 있는 공간이 돼야 한다. 동유럽의 국가 중에서 신시가지는 신시가지로의 모습이, 구시가지는 구시가지의 모습으로 사람들을 이끈다	web_general		
s0191	http://corearoadbike.com/board/board.php?g_id=Menu01&t_id=Menu01Top1&no=887116	corearoadbike.com	안장이 좌우 대칭이 아니고 오른쪽이 약간 높으신분들 계신가요? 최저점 기준 동전하나 두께정도로 높이 차이가 나며 각도로 1.4 정도 기울어진 값입니다. 제가 이 질문을 드리는 이유는 1. 온라인으로 시마노 프로스텔스 안장 구매함 2. 5회 정도 라이딩했는데 지속적으로 오른쪽 엉덩이가 아픔 3. 탈거하여 평평한곳에서보니 오	web_general		
s0192	https://serieamania.com/g2/bbs/board.php?bo_table=freetalk&wr_id=7794693	serieamania.com	정말대단하신듯 알파벳부터 처음 배워서 한의대 입학 ㄷㄷㄷ 젊어서 공부하셨으면 한가락 하셨을듯... 간지 ㄷㄷ 진짠가 ㄷㄷ 저는 의심이 많아서 안 믿깁니다. 100% 지어낸 이야기 같진 않은데 MSG가 쳐진거 같아요. 저도... 알파벳 모르는데 수능영어 수업을 곧바로 듣는게 말이 안되죠. 알파벳도 모르는 상태라면 멘사급 아	web_general		
s0193	http://www.mediherald.com/news/articleView.html?idxno=65015	www.mediherald.com	코로나 19로 인해 의료계 전반에 오프라인 교육이 취소되는 등 어려움이 지속되고 있는 상황에서 삼성서울병원 파트너즈센터는 협력기관 및 의료진들 위한 교육을 온라인으로 전환하여 운영하고 있다. 삼성서울병원은 급성기 치료가 종료된 환자를 안전하고 편리하게 진료를 받을 수 있는 지역 의료기관으로 회송을 하고 있는데, 이들 의료	web_general		
s0194	https://blog.daum.net/jackryu/43	blog.daum.net	1. Wear-Leveling Wear-Leveling 이란, 플래시 수명을 연장하기 위해 block 당 write 횟수를 모니터하여 한 block 에만 치우치지 않도록 균등하게 분배하는 기능을 말합니다. 즉, 특정 블록에만 데이터가 write 되는 것을 방지해 플래시 디스크가 깨지지 않도록 합니다. 플래시메모리는 각 블	blog		
s0195	https://www.yna.co.kr/view/AKR20210721138951074	www.yna.co.kr	"국영기업보다 먼저 발표"…마윈, 지난해 기부액 중국기업가中 최고 (홍콩=연합뉴스) 윤고은 특파원 = 중국 정부가 자국 빅테크 기업들에 대한 규제를 강화하는 가운데, 이들 기업이 최근 허난(河南)성에서 발생한 물난리 구제를 위해 앞다퉈 기부에 나섰다. 21일 홍콩 사우스차이나모닝포스트(SCMP)에 따르면 알리바바그룹과 자	news		
s0196	https://neolook.com/archives/20210718b	neolook.com	● 위 이미지를 클릭하면 박민아 인스타그램으로 갑니다. 별도의 초대일시가 없습니다. 본 작품은 서울시-문체부 공공미술 프로젝트 『서울, 25부작;』 선정 작품입니다. 주최 / 서울특별시_문화체육관광부 주관 / 강북구 기획 / 인시츄 랩 관람시간 / 06:00am~10:00pm / 일요일_09:00am~06:00pm 강북문	web_general		
s0197	https://news.mt.co.kr/mtview.php?no=2021061908501532617	news.mt.co.kr	|UAE 바라카 원전. (한국전력 제공)| 문승욱 산업통상자원부 장관이 18일(현지시간) 안드레이 바비쉬 체코 총리와 카렐 하블리첵 산업통상부 장관을 만나 한국 원전 세일즈에 나섰다. 문 장관은 한국 원전기업들로 구성된 '팀 코리아'가 UAE(아랍에미리트)에서 거둔 성과를 소개하고 체코 총리와 산업통상부 장관의 방한을 요	news		
s0198	https://www.yna.co.kr/view/AKR20210708172000001?section=news	www.yna.co.kr	(서울=연합뉴스) 조민정 기자 = 구윤철 국무조정실장이 8일 밤 서울 종로구 청계천을 찾아 방역수칙이 잘 지켜지고 있는지 점검했다. 구 실장은 이날 오후 9시 30분께 현장점검반과 함께 청계천에서 '밤 10시 이후 야외음주 금지' 홍보·계도 활동을 했다. 구 실장은 "'나 하나쯤이야'하는 방심이 나와 우리, 내 가족, 이	news		
s0199	http://childcaretv.co.kr/sub/care/care01.asp?mode=view&bid=8&idx=9725	childcaretv.co.kr	|수학 여행 : 환불 아닌 수학여행상품권| |등록일||2020-04-03 오후 12:09:47||조회수||693| |email@example.com||작성자||프랑스 통신원| |출처||프랑스 육아 전문 사이트 parents.fr / 베호니끄 베흐트헝 / 2020.03.30|  봄이면 많은 학교에서 수학여행을 떠난다. 그런	web_general		
s0200	https://www.unicef.or.kr/what-we-do/news/78114/	www.unicef.or.kr	문화아이콘에서 후원자님께 드리는 선물, 뮤지컬 애니메이션 '프린세스 프링'으로 어린이들과 함께한 화요일! 따듯했던 봄 날씨에 기분이 좋았던 어제. 4월 17일 16시에 용산아트홀 대극장 미르에서 어린이와 부모님들이 들뜬 마음으로 "프린세스 프링"을 관람하기 위해 모였습니다. 꿈에 대한 믿음과 회복탄력성, 용기와 끈기에 대	web_general		
